email,label
7ds6g8kew6.34vzd@oohay.zz,1
norah.perry@apple.com,0
r4opy8mtf.rk9jofwail@elppa.ai,1
christopher.smith@outlook.es,0
jenny.schmidt@facebook.us,0
j2xanwdm3.cbp4fbl@elppa.ai,1
elbert.edwards@apple.fr,0
gloria.green@facebook.us,0
james.jersey@outlook.us,0
5f0so.ltl3oqix@yahoo.moc,1
oc53r3.ws3myyh6@gmail.zz,1
vincent.anderson@apple.fr,0
mark.valencia@facebook.fr,0
ronald.shook@facebook.us,0
colleen.mitchell@outlook.fr,0
i6f9emq.7biavc@gmail.es,1
gtlwkdff.2dgtoris@oohay.com,1
07uxgmw.7cfkxw8l1r@elppa.hi,1
478gqtag.mdu1foy8@yahoo.wow,1
z7aylh9xn.alwi36lm4@look.us,1
joe.stromberg@facebook.fr,0
ut1dyc2mo.w35lhc@outlook.fr,1
iebsmsx1b.rmr0awhv64@facebook.moc,1
frank.galbreath@gmail.com,0
s75iyr0e.0xnf45qly@elppa.us,1
wuku3.in3w1kg@look.zz,1
odjduh.8js4ajkdl@yahoo.zz,1
james.alpers@yahoo.es,0
joseph.milano@outlook.us,0
njj5yj5eon.qa3liqad@outlook.hi,1
cqhuzngf.gtnk4j@facebook.ai,1
bb4w0.gaz0tzytnz@facebook.zz,1
mc30bwj0lp.pza8hqvk@gmail.zz,1
ethelene.fields@outlook.es,0
t9pig62t.xg0ob@oohay.uk,1
elise.roshia@facebook.fr,0
97q0h0zy.mo31qy6@elppa.uk,1
mark.lugo@yahoo.com,0
cx2n125sjp.4ds4nrk@oohay.hi,1
jo7ssd7.lpir4g5m@gmail.es,1
jose.morton@yahoo.fr,0
scott.shaw@gmail.uk,0
m9gdps6kb.kohnsrh@book.ai,1
william.moreno@outlook.fr,0
0xbm43w.h0xfajdcl@gmail.hi,1
ewn0d7.sl6sw5a@gmail.zz,1
jonathan.parsons@outlook.com,0
dorothy.corbo@facebook.fr,0
uqoca.ykvrm@oohay.zz,1
hf455.5pylim@oohay.ai,1
jb3wdokjm5.c6cycpi8v5@gmail.hi,1
9v8it.6kphr@book.ai,1
lance.larson@outlook.us,0
judith.rodgers@outlook.es,0
ocv62pi4.c96cuyz1@facebook.fr,1
terry.blakeley@facebook.es,0
pxecryslw.0cf0aa@apple.uk,1
1018hjkz.3gmd1c@gmail.uk,1
pamela.bradley@facebook.es,0
martha.morgan@outlook.uk,0
marlene.fox@yahoo.us,0
17f21.zw1q4284@gmail.fr,1
larry.felker@yahoo.fr,0
steven.bach@facebook.us,0
felice.rison@facebook.com,0
thomas.pickett@facebook.us,0
mark.blackburn@facebook.com,0
zzjolwb.q61cfgozml@apple.uk,1
j7u1fvv7n.nr096r9hat@gmail.fr,1
robert.linton@apple.us,0
rufina.mitchell@outlook.es,0
2y7x1si8.hu7smp@gmail.ai,1
n053twq.ry1ym48a@book.moc,1
s3azw02kr.m5lfw7cy@look.hi,1
1g05w311ef.pq4y38u3x@gmail.moc,1
kirk.odougherty@yahoo.us,0
danny.wimberly@facebook.com,0
in0hew2.47kl6zeuif@look.wow,1
ffxpw.m0cqq@gmail.fr,1
qw7sulz.im6f7twl@gmail.wow,1
wilma.infante@facebook.fr,0
hzterrc.al5ozu@oohay.wow,1
rick.shedden@facebook.com,0
021lt3l9o.lyck0@facebook.uk,1
jose.michaux@gmail.uk,0
8rcxwdoz6e.x489sbihfk@book.fr,1
donald.rowe@apple.es,0
7p7f7zdva.9aimk@elppa.ai,1
2rj33.k3vil@gmail.us,1
qw7pr.rnu4e627lx@gmail.moc,1
amy.pompa@yahoo.fr,0
bqoyhiz.qzqof6n@gmail.us,1
edgbc3.o5e5o@elppa.moc,1
sandra.shepard@facebook.us,0
w942cek2np.hig2id@yahoo.com,1
steven.garnes@outlook.es,0
larry.blum@gmail.es,0
aiznu07ejy.3onhwhhb@book.us,1
patricia.caruso@gmail.uk,0
nathaniel.ramos@gmail.us,0
yquwsewb.v8d6od6k@oohay.wow,1
james.coyne@outlook.uk,0
gkwf5b.utobkj@apple.moc,1
john.lane@yahoo.uk,0
thomas.miller@yahoo.es,0
97031.q2k2mhdr3@yahoo.uk,1
charlie.murphy@gmail.es,0
daniel.pacheco@yahoo.fr,0
lt61v1t3d.et9fx@gmail.wow,1
i3w7m6r6.56wwpi8qhr@outlook.moc,1
carl.hale@gmail.es,0
marcus.marciniak@facebook.fr,0
3a75h33s.u2d5dajkfd@gmail.wow,1
hm07yd.qitsgd7h4@oohay.uk,1
frank.moore@yahoo.es,0
trevor.toledo@yahoo.us,0
john.saballos@yahoo.us,0
dulce.scott@apple.es,0
dennis.breen@apple.us,0
max.sarkisian@facebook.es,0
od1wtg99.6u6z92x@facebook.fr,1
john.phillips@facebook.es,0
ifustb25az.11ajqb0@book.ai,1
y24ybdln.stv2hduy0@outlook.uk,1
fdr9ro.j8lq7lip7@elppa.es,1
bfndjyz.spwoq98y2i@gmail.zz,1
sq0qts.sgxqoax@look.wow,1
nicolas.louque@gmail.es,0
8t41kip.i5sjw@yahoo.es,1
5iu89.ottan@gmail.uk,1
benjamin.cayton@yahoo.fr,0
vw7v4z97g7.c1m5i@gmail.wow,1
aww6z.gecslpzb9f@elppa.wow,1
ukc3gq.iutcw@gmail.zz,1
u6cpjiej.4kp9z@apple.zz,1
francisco.stemple@facebook.uk,0
ann.maurice@apple.uk,0
kruxg.uyd81@gmail.uk,1
gina.cook@gmail.es,0
francis.medina@outlook.es,0
e6u202wa5.ukr9barn@yahoo.com,1
clara.cato@yahoo.com,0
iojha3.hets3@book.us,1
harvey.quinn@facebook.us,0
mary.nodine@gmail.fr,0
hhg6c9yd4.636fss7ox@elppa.uk,1
regina.sheridan@yahoo.com,0
jeanne.mccarley@gmail.us,0
un5orn.p19p3e0xdg@oohay.wow,1
6uuitx15.s41uo@gmail.moc,1
susan.hirsh@outlook.us,0
sb2p3azd.ibzhi@oohay.fr,1
mary.castillo@yahoo.us,0
anne.richer@gmail.es,0
david.potter@apple.com,0
shelly.burke@yahoo.es,0
z7kqm9q.iv3c9py@outlook.zz,1
justin.gabbamonte@yahoo.com,0
nancy.minutillo@gmail.us,0
marlene.acevedo@facebook.fr,0
uqf12.omvw5y4gx2@gmail.hi,1
rbaaq2mzw.x1vj22xm@oohay.com,1
dorene.bornstein@facebook.fr,0
rm507.7zyee3d@yahoo.wow,1
dwq67i5xuw.l8m5nabzt@apple.us,1
y7bzps.y7p8arnvi8@look.wow,1
2cm96.socchqex@apple.hi,1
sabrina.jones@yahoo.uk,0
rblzu.712muieoim@elppa.es,1
paul.johnson@apple.us,0
h7zank8676.iy9xymkj4u@gmail.us,1
siztzi.jwu4dbfte@look.ai,1
leslie.crane@outlook.fr,0
lori.bezio@apple.uk,0
i5nax05m.2elw3u@outlook.es,1
patricia.elliot@yahoo.uk,0
cf4vsic9.p9yzx@apple.es,1
yo9as8g.cwjy99r@look.us,1
eleanor.spillman@facebook.fr,0
nancy.goudy@apple.fr,0
upege.3hg8dffglz@book.zz,1
pmotf.ew9pu@look.wow,1
qjb3mc83.9f60epox@gmail.wow,1
violet.savage@apple.us,0
floyd.thatcher@facebook.com,0
94uz2mqzgw.zo0vakwc@elppa.hi,1
3uix3hwv5.96ldt63@elppa.wow,1
jeanne.burke@facebook.es,0
martin.lum@apple.es,0
isabel.joe@outlook.fr,0
judy.coon@gmail.es,0
jerome.das@gmail.com,0
brandon.lewis@facebook.com,0
k0nhp.c2cmtu@look.com,1
bg3gxi7j.im2rdz@elppa.hi,1
david.burlingame@yahoo.uk,0
maria.dunn@outlook.uk,0
drew.espinoza@apple.es,0
jessica.grieb@yahoo.com,0
christopher.brock@apple.uk,0
peskkz.22866@gmail.hi,1
1wsgjry.x4ulli@gmail.es,1
darrell.griffin@gmail.es,0
wv5m6mrs.wgs5gw@elppa.uk,1
carl.shepard@apple.com,0
3skja422.wkbw00fv@elppa.com,1
lori.harris@facebook.fr,0
jennifer.chavis@yahoo.com,0
doris.porter@gmail.us,0
john.foster@apple.fr,0
stephanie.gerhardt@facebook.fr,0
annabelle.cullins@yahoo.es,0
fcljr6x.4ujkvt@oohay.es,1
nancy.askew@gmail.com,0
michael.jarnigan@facebook.fr,0
matthew.hill@yahoo.com,0
kdota9z.y25qtd@apple.hi,1
zsc3z5l.7qpshlfob@outlook.moc,1
jeffrey.somers@yahoo.com,0
u0ws2hx4cd.ofnf1pyj@outlook.hi,1
peter.gutierrez@outlook.us,0
is857a2.bd4fu@facebook.zz,1
james.murray@apple.us,0
matthew.sanders@yahoo.fr,0
6101r.d51vn@book.fr,1
lo7m18a.cuqiyddo@apple.ai,1
qlvww03i.i6207r@elppa.com,1
axpofjgrfa.82qf8f@gmail.zz,1
ewolj5xb6.5dh9rx7@gmail.moc,1
jennifer.underwood@yahoo.es,0
zeeyn5m6.n2g6e@yahoo.fr,1
jamie.foster@apple.es,0
f2y31j.t6xbzm@facebook.ai,1
robert.monge@gmail.es,0
angel.castro@outlook.com,0
james.phillips@gmail.fr,0
6i1bd9u3e.r1h7yp@yahoo.hi,1
b0tgcozj0s.5zwfvlw@yahoo.zz,1
kathleen.santiago@outlook.uk,0
btueu.u80s0@apple.moc,1
nw2s3e.otgsxlic@apple.zz,1
204s012.0fmsp3@gmail.moc,1
ila.pannenbacker@outlook.uk,0
annie.jones@gmail.us,0
xfsfu9u1wc.5cbcp4@gmail.ai,1
z8302v8659.b9ahjvg@elppa.fr,1
yvmk6rtu.ri3gprl@gmail.fr,1
andrew.middleton@facebook.es,0
laura.buckner@apple.fr,0
justin.williams@outlook.es,0
h7pbfy17o.vvi8vr@outlook.uk,1
ervin.shirley@apple.us,0
steve.beaman@outlook.us,0
willie.tucker@apple.es,0
doris.doyle@outlook.es,0
3hvou37z3r.auuyi@yahoo.wow,1
3u2j2jl.jqggiv@facebook.wow,1
grace.trent@outlook.uk,0
i9rr651ef2.tf7ub@elppa.com,1
matt.kaneta@apple.us,0
quwn90i44.b5lmxba@oohay.hi,1
john.roberts@yahoo.es,0
leslie.withrow@yahoo.us,0
diana.langlois@apple.uk,0
qeoi3dre.ra6kl2b@gmail.uk,1
david.forbes@apple.uk,0
35pb1.a8r0fz8m@gmail.hi,1
dzldxs.mqr9wijlg@book.us,1
axnfli85.9xwq2@oohay.us,1
dq5z0g.ys63k@facebook.ai,1
atz9ei9g21.n9zn605v@facebook.hi,1
mark.batista@facebook.us,0
tdao3.3fb3hq@elppa.ai,1
zty7kj2.seg2ao7k@look.us,1
ernestine.clinton@apple.us,0
ken.lytle@yahoo.fr,0
211dw743s.7u5oxd9f7@apple.fr,1
4pk39g.aoulsobqi@yahoo.fr,1
5zgwql15f8.moqzm48t9@yahoo.hi,1
8vy7y6.ore67anutk@elppa.wow,1
bkqbcne.qty2bfwn9@oohay.fr,1
i5mtwb0u.dgwrp6hsrs@gmail.uk,1
angela.dunson@gmail.us,0
q5n7jelcp.x3wyfzd@oohay.es,1
2oo94.wxw4t4v@outlook.ai,1
844px8.hdgiu@elppa.com,1
av477l9uj.mvbyr@apple.us,1
estelle.jones@apple.com,0
lb34ltw.1cr1briah@apple.fr,1
george.terry@apple.com,0
ub7lqngun.wgntbdb2@facebook.uk,1
7wchgi.z9u88a@book.wow,1
karl.brotzman@gmail.uk,0
thomas.lee@yahoo.uk,0
beverly.hornak@gmail.es,0
tjkft.lgv8smh093@facebook.fr,1
x4v65mkc.ckpgmq@gmail.us,1
regina.stanley@facebook.uk,0
oiqw9uu.2p84v8dj@book.wow,1
tp6xlfuh.vu2hqc@facebook.us,1
a8781m.cye6ovzdq4@oohay.es,1
jorge.glud@yahoo.es,0
shane.wells@outlook.fr,0
bg24jbjadu.3fnm29lp@gmail.ai,1
debra.stlouis@apple.es,0
galina.padilla@yahoo.uk,0
sandra.page@outlook.es,0
brain.oliver@facebook.fr,0
sryq6.0kokbwspai@gmail.hi,1
5yuhrlnx.59af56i@facebook.ai,1
john.herrera@facebook.uk,0
danial.morales@yahoo.com,0
lvn97y3.ygasah8uuh@apple.es,1
kati.tyler@facebook.es,0
ia5331dab.htk7yre4@look.zz,1
leslie.martinez@yahoo.com,0
billy.seigel@yahoo.us,0
kn9c99s2.vcstb@book.wow,1
richard.becker@apple.com,0
3z8kdl0.eb67af2xf@outlook.moc,1
aao7jv4bp.h7ic7e4vkx@look.es,1
christopher.mcgee@apple.us,0
marco.jordon@gmail.es,0
jeannine.tototzintle@gmail.es,0
clifford.trammell@gmail.us,0
w8hi9hi6.mgkp29@book.zz,1
gpujo4z78e.v1c4yr@gmail.uk,1
gicez.5eew70x@book.com,1
qei7k8rj7.jdi30hk89@outlook.moc,1
j02bjyt36x.xmjzy@facebook.zz,1
eaojh1j.d9aiulnovs@elppa.wow,1
aft4de.6goe145@apple.wow,1
zc755y023w.h6jbdlx4nr@look.us,1
hnvgkus.dnw7tf89vh@yahoo.wow,1
ebi31.1x7twzvih@facebook.zz,1
xdrdtyk20.fa7zjr4q@gmail.ai,1
0dlf5.du0p3a83i@yahoo.wow,1
antonio.geiser@outlook.us,0
ogzy7b0.y80i698e@gmail.es,1
shirley.smith@facebook.es,0
monica.winslow@gmail.es,0
hilda.west@yahoo.us,0
nujlz7.c3prj31@elppa.com,1
klebw.vu8tmoouxj@elppa.us,1
raymond.laboy@outlook.com,0
richard.benefield@gmail.fr,0
joel.gonzalez@gmail.fr,0
steve.oconner@yahoo.us,0
1mm3gpn9h.05qggrrl@elppa.fr,1
elizabeth.bundy@apple.es,0
carolyn.wamsley@gmail.uk,0
gregory.cash@apple.fr,0
susan.tutt@facebook.us,0
eduqvuau0.br6v2@yahoo.fr,1
cristie.phillips@facebook.us,0
8ll55vp3ga.jla8i@gmail.moc,1
courtney.baugh@yahoo.com,0
mary.hall@yahoo.uk,0
melissa.nguyen@facebook.com,0
anne.rosenblum@yahoo.fr,0
brian.harris@yahoo.com,0
danna.clark@facebook.com,0
annie.halpin@outlook.fr,0
sqkfmjuoev.azaij@outlook.fr,1
7ji0hge.nis86uo8@gmail.moc,1
5mael.u7xm4ya@elppa.moc,1
brittany.pacheco@outlook.us,0
mu8tfh.dfeh91@look.us,1
82yxrnq.56eefzxe@apple.com,1
matthew.hemenway@gmail.uk,0
dominique.weiler@apple.us,0
enoch.athayde@facebook.fr,0
lfnt9n.z77tvb62d7@elppa.hi,1
zh5cxecz.axzd1juw4@gmail.ai,1
d4ztkh4p.tr1szlgtj@facebook.zz,1
ve2a8.05005@gmail.moc,1
5cluu3.n064dd7@gmail.moc,1
eghpbkmb.nw9ivz6@outlook.fr,1
b9ggeqh.aal6u@book.zz,1
linda.ortiz@apple.uk,0
ricky.carmichael@apple.fr,0
xwkth8i.z37f6d@elppa.com,1
res3n1ag5.o0ve4@elppa.es,1
robert.kern@yahoo.us,0
brian.riggins@outlook.com,0
barbara.chappell@apple.us,0
terri.widen@yahoo.uk,0
hattie.truong@apple.com,0
alfred.jimenez@gmail.fr,0
m5hwqulo8g.di05kf@oohay.wow,1
y2bt6q1kh.51w814@oohay.us,1
james.stratton@yahoo.es,0
kt3tl.giiv7elfy@oohay.com,1
1bkrw25go.if2jw2hwy@gmail.es,1
clifford.mcdonnell@facebook.uk,0
f8yyb65n7k.4syycin4@gmail.zz,1
z43irc5dy.gqdptl@look.moc,1
miguel.bradley@outlook.us,0
david.tatem@gmail.us,0
z7zwxp5ro.f3mh3iqjd@apple.hi,1
rje0rzs.c95gf4r@gmail.zz,1
william.garcia@yahoo.uk,0
larry.wiseman@gmail.uk,0
debbie.mosley@outlook.es,0
0tzxk.ajlf38@book.es,1
albert.vietti@yahoo.fr,0
robert.perez@yahoo.us,0
henry.schubert@outlook.es,0
4agtu6dxj.pltxc8@oohay.wow,1
l5jdwdq1c.p3anqa3o3a@gmail.ai,1
ni1m4i.kzpsbi@outlook.zz,1
4mvuk.yrbm6y@elppa.us,1
patrick.anson@yahoo.es,0
michael.johnson@facebook.com,0
8bdjdeq67.i2n9eeo@apple.hi,1
shannon.arnold@apple.fr,0
dsqvf.a55y8us@outlook.us,1
s7ke1a9gj.opvxbu49wg@look.fr,1
sophia.rexrode@gmail.com,0
qc95fu3vd.oslswuxg@outlook.us,1
erica.rankin@gmail.fr,0
r98rl.lzvbo@outlook.com,1
36aiyajsw9.wkomktny3w@oohay.moc,1
nqhhqv.avh11dfn@book.hi,1
jfwwz.41b25@look.uk,1
2sby94.pkw0s@yahoo.fr,1
afbbzr.uyroi@yahoo.es,1
lisa.howery@outlook.uk,0
ukqygfy40y.9pqabz36y3@gmail.es,1
robert.hutchinson@facebook.com,0
2n6k3rv.ji7ebw9@apple.fr,1
thomas.mitchell@facebook.fr,0
qysnh9m3dn.pbbuoj@look.uk,1
douglas.purser@outlook.us,0
muzkx.0irkr3l26@apple.uk,1
crysta.rodvold@apple.us,0
x7mig3ubxe.ex37htpbn@yahoo.ai,1
james.graham@apple.fr,0
pik2y.dh5agw@outlook.hi,1
cheryl.gossett@gmail.uk,0
jenna.bach@outlook.us,0
j0m8pu4jr.z4w0gey2@gmail.moc,1
emily.gaines@gmail.uk,0
r0i73iq22r.q89fy8mam@outlook.fr,1
mnwmo.dvxztohm2@elppa.fr,1
o0xuvo.go8de7r4vz@yahoo.es,1
tv6f2.708m0vtv2@yahoo.moc,1
vqz4mvdvd.zwys0rwdgs@apple.ai,1
qm3au.496nvx@look.com,1
michael.martinez@gmail.es,0
qywh2gykfh.rmv3g0ef2w@elppa.moc,1
1eonlxolgf.yfnu9f9la@book.com,1
whrue5hj3w.0wtlpj31d@book.wow,1
dh7m6udw.x1rezhy@yahoo.moc,1
roger.wilson@facebook.us,0
pamela.key@gmail.es,0
e5z9dk8.tcy23@yahoo.wow,1
julie.bennett@facebook.com,0
alec.baird@outlook.fr,0
v9p16h1.7ly12u@apple.es,1
sydney.parker@gmail.uk,0
7rb14.gbuhx9@facebook.ai,1
hc9dp0u4lq.wngs5@apple.moc,1
donald.ray@facebook.uk,0
virgie.courtney@gmail.es,0
esiue3pgan.f1gpo@oohay.zz,1
wrmteqz54.7cf7vldszb@outlook.fr,1
geraldine.pierce@outlook.uk,0
adrienne.krajcer@facebook.uk,0
5au2g.cvxoxh3@look.moc,1
oipi8jhv.yabm2@facebook.moc,1
adam.devine@facebook.fr,0
kevin.greene@yahoo.es,0
cameron.bush@facebook.fr,0
willie.turner@outlook.us,0
kkndp74n.png4j@yahoo.us,1
bob1egpwwj.gaslwv@oohay.com,1
pauline.martinez@outlook.com,0
donald.vincent@gmail.com,0
xyovvh.sdye7t60si@outlook.zz,1
micheal.baker@apple.com,0
george.davis@gmail.fr,0
wouc02s.aiz9t4b@oohay.fr,1
jonah.bilger@yahoo.es,0
william.moates@yahoo.com,0
yazt9i.z8w5kv5u0o@outlook.es,1
32qtgl.oybugcqwh4@oohay.es,1
ricardo.butler@outlook.us,0
robert.zuehlke@yahoo.com,0
3ep7ug.568k8@elppa.ai,1
x9d9v3rw75.tkot67nas@oohay.uk,1
austin.brand@outlook.us,0
leroy.brown@facebook.com,0
7jkjenf.mwy9y03iv@yahoo.moc,1
kmfjcuuy4.as7njjfnq5@look.fr,1
marcos.cooper@gmail.com,0
judith.wannamaker@outlook.uk,0
1c88c5.nnl5fr@look.us,1
fe6hojf5r.98a4pges7@elppa.uk,1
3913ljkk.mw1keva@oohay.hi,1
azu72uax.jjvsk@gmail.hi,1
607uw.ffdvy9bz9j@look.es,1
m75ttjz.wetdmgv858@yahoo.zz,1
17p3md5.32zyo@facebook.fr,1
thu1nlvcdn.ogwct@oohay.wow,1
michael.ralph@apple.fr,0
mason.patterson@apple.uk,0
jc.potter@gmail.com,0
eric.cothran@yahoo.fr,0
alberta.york@apple.us,0
mary.drummond@gmail.es,0
raquel.lopez@apple.us,0
melinda.jones@apple.uk,0
6gtrulu.2an9ik@yahoo.es,1
jerry.allen@apple.uk,0
6bbmtpd99.bmepw08nh@elppa.ai,1
william.orloff@gmail.us,0
michael.gomez@facebook.fr,0
wxnwnay6.zqr04j@gmail.wow,1
c5hl4g.ahl4rd8g@look.zz,1
william.cameron@facebook.es,0
gail.leven@yahoo.fr,0
janelle.bonifacio@yahoo.uk,0
7smum2x4dt.zg30d6v@oohay.hi,1
l35ljuidwa.bqr6wy8@look.wow,1
carol.garza@gmail.uk,0
ifqfdm17h.e2ph5@look.moc,1
mario.aponte@gmail.com,0
leslie.quinn@yahoo.com,0
ug0jh.9ay3v93i6i@apple.zz,1
peter.morris@yahoo.fr,0
john.lewis@yahoo.uk,0
janell.crasco@apple.us,0
jason.williams@outlook.uk,0
joshua.corney@yahoo.es,0
4gy5wp4y.tqk7v98@outlook.wow,1
bxhtpf.vmcj7r5c@outlook.es,1
jennifer.mitzel@facebook.uk,0
levi.thorne@yahoo.uk,0
debra.arnold@apple.es,0
sm2fho9c.rsq54ds3@facebook.moc,1
4l2dnvv.tm995u@gmail.es,1
p8yei.kvw5qwc@outlook.zz,1
mary.wilkins@yahoo.fr,0
steve.shufelt@apple.us,0
axrz6o71f4.vosfa53@look.com,1
debbie.rice@facebook.fr,0
john.turner@gmail.uk,0
3nvf1wng.t229ruej@outlook.es,1
kathy.alexander@gmail.fr,0
mary.rickley@facebook.com,0
l1rzz1.vax7e9gq@gmail.wow,1
bdh2d70.yxona3br@yahoo.us,1
ivfa2.9qzpvhi88@outlook.wow,1
pmhtdaapbp.cmn9c@facebook.ai,1
maurice.magnusson@apple.com,0
ellen.weeks@gmail.us,0
hn199.gr019tmc73@apple.wow,1
ivkwru.7xdtw9b7j2@oohay.wow,1
rita.brawer@facebook.fr,0
maud.andrade@yahoo.us,0
linda.mckittrick@yahoo.es,0
6wmii2z.sozgxrhcno@facebook.hi,1
david.hale@outlook.es,0
blanche.smith@facebook.uk,0
58l5j.z10xj@oohay.zz,1
24ijmgquf.e5l1axapo@gmail.wow,1
ub2966oku.dhjlozym6@book.com,1
michele.oshea@gmail.es,0
7knd1.6g4s3m8rt9@look.fr,1
joseph.montgomery@outlook.es,0
37ones8bw.zlgy9k27@gmail.ai,1
don.trantham@gmail.com,0
81v7p.fct62rj@look.zz,1
4doqe4un3o.7wcddb@outlook.ai,1
ronald.ricks@outlook.fr,0
w9yj4jeuj.kll3dpfc@yahoo.us,1
cheryl.rodrigues@outlook.com,0
546d4d.3i2vt3a2i2@oohay.ai,1
yocjdfx0k.b1ema7@look.zz,1
sharon.ashurst@facebook.com,0
anthony.beard@gmail.us,0
nz9jq9.hbbf0lp34@look.zz,1
cf23npcj.k54uirim@gmail.hi,1
shandra.kulp@outlook.com,0
ohaszl8zgo.bmxn7zevk0@gmail.uk,1
cindy.hettinger@facebook.fr,0
4si6crcr3.nbxr0xu@gmail.us,1
jacob.may@yahoo.us,0
af0817nj.142hil@oohay.moc,1
vnrvo0f.ui5sd7j@facebook.zz,1
f6abew4dq.9eiyoc@elppa.hi,1
pvey6.nd7wzy6zra@look.hi,1
h67kn6i4gt.4qgxd4o@oohay.moc,1
michael.brown@facebook.uk,0
93icf0a.qqco01d@outlook.com,1
oo3vprbfwu.hc7gztd@book.moc,1
doris.wright@outlook.us,0
7n5hgrl.867xn@gmail.zz,1
x9tl9r9.378psrv@gmail.com,1
tvzu9.gx3qggk5o4@oohay.ai,1
rwgqw90yq.a0bk5@look.moc,1
tina.salcido@gmail.us,0
47jfm07rh.ina96q@look.ai,1
martha.wolfrum@gmail.fr,0
4govn0.w9qfv0n@outlook.fr,1
ucstj.uq25bt@gmail.es,1
mark.riggan@facebook.com,0
p5az8g716f.s6jn17@book.moc,1
d9n4vy.z0vxhjvh8i@gmail.us,1
frankie.saine@apple.us,0
stephanie.alfaro@outlook.us,0
cqu3zki.oqmy6pqz8h@apple.uk,1
gale.horton@facebook.uk,0
william.langlois@apple.uk,0
muriel.brown@outlook.es,0
2arfzem.t87x9i99y@apple.uk,1
opal.weinzierl@apple.us,0
yj4s4nqk.1ifxd6@facebook.es,1
james.lauseng@outlook.es,0
vqzbi0.hk3ge5@facebook.uk,1
p6ez9wh.haq5skweh@elppa.ai,1
hy07uga.i8kvlo5@gmail.wow,1
caq1f89nzz.e4av4eh@elppa.uk,1
lawrence.jordan@facebook.fr,0
1yv7e6lxa.l7nedi31s@look.ai,1
robert.frederick@gmail.com,0
jose.patton@apple.uk,0
0y5a3.0dv2q@gmail.com,1
lxe106ps6k.twk2ttf@elppa.uk,1
g7v7s7khwo.ifczxb5a9@book.us,1
arturo.guerrero@yahoo.es,0
aemc4fk.v5vcmb@oohay.uk,1
kristy.davis@gmail.us,0
9ohnb1.rsmr0trygj@facebook.moc,1
8tq4de5.85h1etwif@facebook.zz,1
0ovxip.crrkyg83@apple.ai,1
erin.davidson@outlook.uk,0
5aqcws.5ah59@oohay.ai,1
thomas.hinson@facebook.com,0
ethel.ruggiero@outlook.uk,0
hdeu7.7c509qbc@oohay.us,1
r67leid4mx.zqa6o@yahoo.wow,1
lawrence.clouser@outlook.es,0
22gdelt0q.6bad85@elppa.uk,1
scott.uhlig@outlook.com,0
2jhqvai.rvr3r@gmail.ai,1
lee.simpson@facebook.us,0
eupzdal.ts05ac3j@facebook.uk,1
f83j7uz6.1u4t8kz2p@outlook.es,1
hunter.beitel@gmail.fr,0
robin.cole@yahoo.com,0
mary.james@apple.es,0
jocelyn.davenport@gmail.uk,0
john.watkins@yahoo.uk,0
sylvia.shaffer@outlook.es,0
sx6kl1rhjy.8j2xb8@look.ai,1
william.white@facebook.com,0
5hjbsw8.lfvh9y6cks@apple.fr,1
rbmsqvsd.rnbt7@oohay.zz,1
kate.hurlburt@outlook.fr,0
s932697mj.63zphogm@yahoo.wow,1
john.bilyeu@gmail.us,0
cp93imn.ihdkzg5@look.zz,1
ana.fenderson@facebook.fr,0
u45lylj.5tdkhmzwd@yahoo.wow,1
6s2iwz0tj.tm01h@gmail.zz,1
mabel.laday@yahoo.uk,0
8tktk.irf3ar@gmail.zz,1
j22uu.0frgnv21c@oohay.hi,1
adam.brown@facebook.us,0
8rux63yr.tsl6l298@book.uk,1
joan.ojeda@facebook.com,0
minnie.campbell@gmail.fr,0
carla.delatorre@apple.uk,0
0rugof3.dmmipxn12@gmail.ai,1
13d5mwoc.f5x101r3r8@gmail.us,1
todd.hall@apple.uk,0
g8fpqz.327me0d@apple.com,1
ronald.blalock@apple.us,0
tpaougv.na2wnf7@outlook.us,1
ezu5tdu0.uwvuzfb@facebook.hi,1
jeffrey.mason@gmail.es,0
clifton.gilbert@yahoo.es,0
otis.dabbs@apple.uk,0
douglas.sowell@yahoo.es,0
michell.fletcher@gmail.com,0
5iw0mv3u.1mhoz@facebook.uk,1
eylbi.7j5vngjbn@elppa.ai,1
2n1zv.ae68skmc@facebook.wow,1
amylvy5u.y0on8@outlook.moc,1
jamie.weiland@yahoo.fr,0
9iujbtw.yvkixhz@gmail.us,1
st0y9.2obmdy@outlook.fr,1
denise.martin@apple.uk,0
homer.johnson@gmail.us,0
stephen.bauer@yahoo.uk,0
ralph.lieberman@outlook.com,0
c2iocv9.2qyll8zfa@yahoo.wow,1
maria.joyce@apple.es,0
mahoj0e.bjj5740@apple.es,1
o35d4pexfx.mmso5fgr@look.hi,1
o3u9ft17.heq4z@gmail.zz,1
otp1r.cwwwrxxxof@outlook.ai,1
r7qas0tn50.yqvmkzs@outlook.uk,1
amber.haley@outlook.es,0
rl9b2s75h2.ygzvcwxo@elppa.hi,1
qumq2x88cp.y50fce3@gmail.moc,1
wagefrzu.1vgmzzsj6@look.es,1
roger.carabajal@gmail.com,0
ytcsrhr2hj.lmv88@book.es,1
jbu6sp4.whoo5g@elppa.es,1
dim4y8.0v1k7eona@gmail.zz,1
william.silva@facebook.us,0
gary.breton@apple.us,0
km6pc.lgjn5@gmail.wow,1
vdmbqip.eg2ogc6sdx@elppa.zz,1
